Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Mauritius,MUS,"Population, total",SP.POP.TOTL,659351,680757,700349,718861,736381,753000,768813,783917,798413,812405,826000,839230,852053,864819,878042,892000,906507,921379,933499,949888,966039,980462,992521,1001691,1012221,1020528,1028360,1036082,1043239,1051260,1058775,1070266,1084441,1097374,1112846,1122457,1133996,1148284,1160421,1175267,1186873,1196287,1204621,1213370,1221003,1228254,1233996,1239630,1244121,1247429,1250400,1252404,1255882,1258653,1260934,1262605,1263473,1264613
Mexico,MEX,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3808.67656371127,3875.26018483496,3930.74831379514,4118.67537308783,4467.93353104545,4639.44885735798,4773.78795667578,4902.12995905548,5203.43592301455,5218.09356641019,5385.81904667504,5412.7631895854,5672.38381736497,5925.77357213469,6076.34382445451,6237.06625892279,6330.4513238855,6369.92450036576,6762.4842420403,7235.333065217,7715.24411500335,8199.23091650016,7967.02913617512,7468.73027766802,7576.60837678862,7614.33243044692,7182.41533470865,7173.12678512625,7122.59471605587,7278.5087231743,7498.68419232121,7661.48604490153,7782.47220767025,7940.14404409002,8174.69191596524,7522.22174336827,7893.90732544822,8296.16575535253,8588.6377414132,8694.98718872068,8997.43350230947,8843.90104681886,8731.21990887337,8749.77792344855,8977.657706288,9059.81037041039,9327.73608057706,9392.68699251807,9347.52415914827,8712.14048552857,9016.45781179769,9207.72919942721,9405.8130452762,9400.32200001518,9536.60031993751,9717.89842992014,9871.670108626,9946.15799447644
Mexico,MEX,"Population, total",SP.POP.TOTL,38174112,39394126,40649588,41939880,43264272,44623043,46011038,47429812,48894019,50423481,52029861,53718724,55478151,57280587,59088193,60872399,62623763,64345884,66039488,67709689,69360871,70992195,72602533,74196548,75780605,77360707,78934125,80503052,82083919,83697891,85357874,87071512,88828310,90600453,92349147,94045579,95687452,97281739,98821456,100300579,101719673,103067068,104355608,105640453,106995583,108472228,110092378,111836346,113661809,115505228,117318941,119090017,120828307,122535969,124221600,125890949,127540423,129163276
"Micronesia, Fed. Sts.",FSM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2320.58279450142,2294.3702874762,2301.68872609914,2330.42396351561,2361.38650422257,2473.40607947508,2506.23133047285,2644.51563694383,2577.72640758689,2721.86231491821,2617.98966744343,2455.6082009246,2534.35559448518,2579.48168120228,2706.82954206421,2760.98494399962,2782.27325811676,2840.87394410679,2758.10425441164,2824.93040815082,2834.90563100836,2795.30174172956,2749.00660466146,2795.22639189605,2861.77134805435,2961.78722819498,2901.88146811042,2784.55791433293,2716.32262627632,2838.86966486719,2823.43352650754,2863.33943047965
"Micronesia, Fed. Sts.",FSM,"Population, total",SP.POP.TOTL,44537,45955,47388,48876,50487,52242,54199,56319,58403,60170,61431,62108,62298,62290,62476,63144,64386,66105,68222,70550,72964,75462,78059,80678,83240,85686,87948,90020,92021,94091,96331,98799,101413,103934,106057,107556,108344,108502,108238,107816,107432,107165,106983,106816,106577,106196,105684,105078,104478,103960,103616,103468,103503,103702,104015,104433,104937,105544
Moldova,MDA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1086.93603328742,1025.10658557064,1045.85165822723,977.824995511346,946.374187401233,968.288176681114,1029.6537646372,1112.5401927953,1189.31217378208,1280.48591638802,1379.87561746639,1450.13431499639,1497.10382581433,1616.95279003258,1521.85557085956,1631.53583179532,1743.48807670045,1731.51079758455,1894.78010906573,1986.94062002496,1980.26741236966,2070.63437234331,2165.15640421854
Moldova,MDA,"Population, total",SP.POP.TOTL,2544000,2605000,2664000,2721000,2774000,2825000,2873000,2918000,2960000,3002000,3044000,3088000,3131000,3174000,3215000,3251000,3284000,3312000,3339000,3366000,3396000,3429000,3464000,3500000,3536000,3570000,3602000,3633000,3660000,3681000,3696000,3704000,3706000,3701000,3691000,3675099,3667748,3654208,3652732,3647001,3639592,3631462,3623062,3612874,3603945,3595187,3585209,3576910,3570108,3565604,3562045,3559986,3559519,3558566,3556397,3554108,3551954,3549750
Monaco,MCO,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,144246.368774966,..,..,..,..,..,..,..
Monaco,MCO,"Population, total",SP.POP.TOTL,22452,22808,23039,23168,23236,23282,23305,23292,23304,23346,23484,23720,24051,24439,24835,25197,25523,25809,26087,26395,26745,27164,27624,28095,28512,28835,29041,29172,29235,29312,29439,29624,29863,30138,30427,30691,30967,31251,31523,31800,32082,32360,32629,32933,33314,33793,34408,35111,35853,36534,37094,37497,37783,37971,38132,38307,38499,38695
Mongolia,MNG,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1440.62457057807,1521.95119459128,1570.55459325077,1621.17341847515,1668.49738977156,1774.66024555783,1784.53974470075,1825.09584145962,1855.79956844396,1761.2173863106,1583.61799473159,1420.64361176887,1363.65346773654,1382.19592800089,1459.10628366092,1479.78784984085,1524.86010415389,1562.4805565263,1596.51170986498,1600.4794839922,1632.52467477292,1693.08113756829,1792.87316802072,1961.49189295871,2079.11237039914,2229.15453500815,2425.68184001699,2604.92891547148,2533.17573698752,2650.35364830438,3053.61226793293,3365.57197529809,3685.74784533092,3901.86660444895,3923.62846916544,3906.11587467046,4071.09328952564
Mongolia,MNG,"Population, total",SP.POP.TOTL,955505,982178,1011324,1042383,1074514,1107124,1139961,1173191,1207104,1242214,1278825,1317050,1356670,1397304,1438425,1479651,1520865,1562209,1603906,1646291,1689622,1733475,1777727,1823216,1871090,1921881,1976309,2033343,2089714,2141008,2184145,2217918,2243502,2263200,2280496,2298039,2316567,2335695,2355590,2376162,2397436,2419776,2443659,2469286,2496832,2526446,2558012,2591670,2628131,2668289,2712650,2761516,2814226,2869107,2923896,2976877,3027398,3075647
Montenegro,MNE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5014.10719462751,5275.88106684506,4793.04983101462,4950.21951950929,4984.56761726882,5059.15490891324,5164.10298071371,5383.12039088782,5599.87736820172,6072.03417273948,6476.59479069289,6932.07235770195,6516.35737115634,6682.28115774575,6890.77306103117,6697.44638112011,6928.37452627749,7045.11611660676,7279.88886020374,7492.86340571049,7812.94761401677
Montenegro,MNE,"Population, total",SP.POP.TOTL,480579,491140,502558,513409,521753,526327,526419,522796,517481,513340,512407,515449,521785,530220,538902,546487,552562,557576,562065,566888,572608,579445,587001,594506,600884,605398,607711,608144,607413,606571,606372,607105,608516,610170,611389,611712,611003,609520,607662,606001,604950,607389,609828,612267,613353,614261,615025,615875,616969,618294,619428,620079,620601,621207,621810,622159,622303,622471
Morocco,MAR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,815.5008586538,875.531125764337,939.698729966415,995.36682505415,1019.55187681249,1053.88865523737,1057.36820807294,1072.54735848825,1108.75935225801,1166.44917071565,1263.06424117877,1308.01175653628,1304.97863635474,1334.25169103553,1349.20785174591,1293.49721954389,1375.28472039347,1361.16615259268,1415.04943444763,1466.72404351832,1568.68402784248,1531.86547682186,1680.34998623732,1695.42984992606,1720.78048670646,1811.40161765356,1741.92088835927,1699.40366249622,1848.78323736102,1722.19330628966,1907.78644656958,1853.01285455932,1962.03423982711,1958.95378604297,1972.3002866719,2091.23451593821,2130.73391780987,2230.90475266458,2310.33844900451,2358.44357888445,2507.67465818724,2566.21670054174,2686.22829742839,2765.85615386279,2834.20471989688,2942.03881663557,2987.31591963857,3077.31500512412,3113.79941456075,3209.71471291532,3204.86465254499,3292.4451382631
Morocco,MAR,"Population, total",SP.POP.TOTL,12328532,12710547,13094818,13478232,13857142,14229044,14593284,14950803,15302947,15651924,16000008,16347198,16695003,17049165,17416964,17803698,18210754,18636977,19081718,19543347,20019847,20511601,21016818,21528502,22037610,22537376,23023935,23497766,23961820,24421191,24879136,25336862,25791494,26237417,26667048,27075232,27460603,27825901,28175263,28514798,28849621,29181832,29512368,29843937,30179285,30521070,30869346,31225881,31596855,31989897,32409639,32858823,33333789,33824769,34318082,34803322,35276786,35739580
Mozambique,MOZ,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,190.479472444434,195.309704424659,177.786616017942,146.93215359762,135.285940714812,135.264189557271,131.646380980575,151.155232669017,163.78023789623,173.663859722512,172.910866337086,176.788567559002,161.833815902723,169.218234282795,172.792561798687,170.581708907845,209.861657003139,226.303923316425,246.71009886105,259.231825347606,256.539379736227,281.067691329025,296.983486342821,307.034073405739,321.302880361857,339.132244173654,361.745037616069,377.383271912345,391.710147288148,404.596955028334,419.225814942685,436.143181546185,454.106823967563,472.590637038848,493.253301412066,510.793590648738,514.961539189252,518.960877316604
Mozambique,MOZ,"Population, total",SP.POP.TOTL,7388695,7541325,7699139,7862072,8030025,8203076,8381455,8565674,8756481,8954809,9161534,9375144,9595762,9827580,10076172,10344494,10632932,10936936,11248046,11554979,11848331,12133074,12409243,12657708,12853780,12984405,13034385,13020861,13002553,13059613,13247649,13591970,14071231,14636995,15217044,15759132,16248232,16701351,17136780,17584869,18067687,18588758,19139658,19716598,20312705,20923070,21547463,22188387,22846758,23524063,24221405,24939005,25676606,26434372,27212382,28010691,28829476,29668834
Myanmar,MMR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,158.830107658386,156.21524754345,159.183960557696,176.611943122444,162.598651434694,175.957387681681,163.553457090063,150.221356997547,164.293667862375,165.612077758341,169.688262077814,172.488601504544,172.508085920258,166.817065242647,171.610073855,174.56168943612,180.8788234661,187.237589950737,194.886500787688,200.360749104917,211.368027923659,219.735536164036,226.873908345123,231.660963915833,237.949333919477,239.779679722376,232.650183331408,219.19682676652,190.911854934375,194.737396369377,197.209845108435,193.24446639004,209.26521013938,219.283883020603,232.909398447174,246.064270653958,258.595068629761,269.649527317906,281.731704261416,308.590109343454,346.774645407117,381.703009621383,422.95839968759,476.612438121621,536.210103605618,603.832088706386,677.703647125548,753.951893658358,826.094698526859,907.362385848659,987.73658320217,1034.77235995095,1101.20616541062,1183.27923524062,1266.12409104586,1342.26306433207,1408.14066001777,1484.2007463891
Myanmar,MMR,"Population, total",SP.POP.TOTL,20986123,21438025,21898020,22371902,22867741,23391145,23944178,24524548,25128116,25748643,26381431,27024985,27680144,28347341,29027734,29721967,30428034,31144324,31872230,32613888,33369712,34139130,34917895,35697943,36468888,37222296,37957332,38673241,39362142,40014862,40626250,41190156,41711465,42209778,42712223,43237792,43793310,44371525,44959935,45539435,46095462,46627994,47140220,47624894,48073707,48482614,48846474,49171586,49479752,49800690,50155896,50553031,50986514,51448196,51924182,52403669,52885223,53370609
Namibia,NAM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4357.69082846002,4308.16571915663,4201.23579766653,4030.33365812577,3912.04240561599,3802.98221261479,3833.09993815019,3802.39644364857,3666.32576121211,3577.41762633941,3509.3562424874,3663.71454086257,3802.63235655297,3631.58073836806,3586.94271056905,3617.29003502938,3620.88906120815,3661.05152080502,3673.84459937342,3700.5911112498,3746.71311947165,3723.52529674691,3845.057149665,3958.87386263969,4394.41064649818,4454.63476045359,4715.1059655428,4968.66403369319,5036.25469879361,4978.68000183449,5191.58308141444,5351.36974539229,5502.25887327398,5679.27865466084,5901.24288434502,6120.74540170818,6028.99599945761,5854.86161607748
Namibia,NAM,"Population, total",SP.POP.TOTL,602544,617277,632654,648661,665282,682551,700341,718685,737886,758377,780384,804157,829441,855380,880785,904839,927503,949193,970258,991226,1012672,1034264,1056366,1081081,1111132,1148302,1193592,1245990,1302741,1359933,1414692,1465740,1513721,1559983,1606718,1655359,1706489,1758994,1810566,1858042,1899257,1933596,1962147,1986535,2009228,2032196,2055734,2079915,2106375,2137040,2173170,2215621,2263934,2316520,2370992,2425561,2479713,2533794
Nauru,NRU,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2968.85167638369,4012.77521459636,4361.14632118537,4912.59955837279,5469.15568405628,5890.77096883912,7510.28825263119,9360.6290450809,9143.66872724019,9650.56845284763,9609.66179329479
Nauru,NRU,"Population, total",SP.POP.TOTL,4433,4676,4948,5228,5500,5740,5933,6103,6237,6371,6496,6617,6743,6863,6972,7068,7150,7232,7309,7397,7488,7592,7717,7854,8005,8173,8353,8554,8755,8954,9155,9348,9546,9719,9857,9969,10029,10057,10046,10040,10037,10052,10080,10106,10126,10114,10071,10002,9947,9945,10025,10057,10279,10821,11853,12475,13049,13649
Nepal,NPL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,267.073606947699,267.943171624182,268.790110087331,269.52190930256,285.070738741467,276.853068125361,291.112928271191,281.298396465711,277.859808072062,284.654562763189,286.232737483245,277.132677437873,279.927970703473,272.798888221182,283.949680306943,281.915162134757,287.934755608825,290.122143716333,296.201315087013,296.446818119446,283.05233112209,299.689233432793,303.877008272079,288.052483000981,308.733777176114,320.323481119132,327.560763487094,325.877792965697,343.248184194059,349.890793812211,357.206430753777,370.16832666689,375.064814336827,379.011950668387,399.420624239488,403.051716748018,414.70096924618,426.173279600337,430.067664968378,440.38040098011,459.116340001891,472.771792537944,465.545286263863,476.458187731619,491.697513786102,502.239427924995,513.127461584289,525.082252599931,551.644103247376,570.930789331057,592.183521642014,605.633652559472,627.182122122641,645.251010461788,675.73528850746,690.075033001948,685.118550346198,728.400081143202
Nepal,NPL,"Population, total",SP.POP.TOTL,10063011,10221759,10384204,10552267,10728197,10913724,11109884,11316826,11534264,11761473,11997929,12243768,12499429,12764957,13040404,13325814,13621110,13926260,14241403,14566691,14902163,15249010,15607236,15974420,16347242,16723956,17101136,17480921,17873667,18293514,18749406,19245054,19773772,20321175,20867130,21396384,21903379,22389803,22856305,23305994,23740911,24161777,24566342,24950623,25309449,25640287,25940618,26214847,26475859,26741103,27023137,27327147,27649925,27985310,28323241,28656282,28982771,29304998
Netherlands,NLD,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,16354.5400310888,16188.541846777,17051.7694330584,17433.1546516885,18624.8969887379,19958.8087612925,20240.0025076957,21068.5824883823,22188.7298327292,23343.461730434,24369.0302570506,25120.5366407266,25746.6015346832,26924.6241945612,27633.0825058318,27388.4141713491,28385.22767886,28928.1338035289,29525.8853594382,29913.3846607343,30075.8526531545,29636.1578477068,29134.5391232451,29625.0536817357,30411.1259906349,31050.6521577972,31739.3964506571,32147.7285553239,33039.8419904143,34293.8921377651,35483.299495835,36063.4708505602,36402.4728942336,36604.233481752,37461.5661613717,38438.5538435132,39626.2926643833,41117.9632906548,42714.5130141436,44574.6884624324,46133.176346003,46758.8767500274,46509.5171375534,46422.024850388,47200.424693034,48107.5854897237,49720.394858048,51447.2595860077,52118.0925554466,49897.2251683257,50338.2548273725,50937.5529376309,50212.9641141358,49969.8502702524,50497.2367986737,51410.4893017426,52267.7317557741,53597.8343255379
Netherlands,NLD,"Population, total",SP.POP.TOTL,11486631,11638712,11805689,11965966,12127120,12294732,12456251,12598201,12729721,12877984,13038526,13194497,13328593,13439322,13545056,13666335,13774037,13856185,13941700,14038270,14149800,14247208,14312690,14367070,14424211,14491632,14572278,14665037,14760094,14848907,14951510,15069798,15184166,15290368,15382838,15459006,15530498,15610650,15707209,15812088,15925513,16046180,16148929,16225302,16281779,16319868,16346101,16381696,16445593,16530388,16615394,16693074,16754962,16804432,16865008,16939923,17030314,17132854
New Caledonia,NCL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"Population, total",SP.POP.TOTL,79000,81200,83400,85700,88100,90500,93500,96500,99500,104000,112000,120000,125500,128500,131000,132500,134000,136000,137500,138500,140050,142650,145700,148700,151650,154450,157350,160500,163650,166898,170899,175362,179799,184496,189482,193816,197564,201418,205279,209214,213230,217324,221490,225296,228750,232250,235750,239250,242750,245950,249750,254350,259000,263650,268050,272400,276550,280460
